,filename,committer,degree_sum,betweenness_sum,closeness_sum,clustering_sum,eigenvector_sum,pagerank_sum,hubs_sum,Number of Hubs,Updates,Developers,code churn,no_of_bugs
958,codec/src/test/java/io/netty/handler/codec/compression/AbstractDecoderTest.java,['Idel Pivnitskiy'],12.0,0.002857327141382869,0.5168918918918919,0.3939393939393939,0.09686331887260904,0.012515471355868876,0.010480581727068918,0,1,1,148,0
959,codec/src/test/java/io/netty/handler/codec/compression/AbstractEncoderTest.java,['Idel Pivnitskiy'],12.0,0.002857327141382869,0.5168918918918919,0.3939393939393939,0.09686331887260904,0.012515471355868876,0.010480581727068918,0,1,1,118,0
960,codec/src/test/java/io/netty/handler/codec/compression/AbstractIntegrationTest.java,['Idel Pivnitskiy'],12.0,0.002857327141382869,0.5168918918918919,0.3939393939393939,0.09686331887260904,0.012515471355868876,0.010480581727068918,0,1,1,105,0
961,codec/src/test/java/io/netty/handler/codec/compression/Bzip2DecoderTest.java,['Idel Pivnitskiy' 'Trustin Lee' 'Norman Maurer'],84.0,0.3240285042551125,0.7183139577616147,0.1555386114342798,0.3359667042140211,0.0932904096625104,0.03635179703560995,2,8,3,521,0
962,codec/src/test/java/io/netty/handler/codec/compression/Bzip2EncoderTest.java,['Idel Pivnitskiy' 'Norman Maurer'],63.0,0.21135581371004505,0.6548190029407646,0.21660950445300697,0.270777620866731,0.06853355278983407,0.029298274395993407,1,5,2,302,0
963,codec/src/test/java/io/netty/handler/codec/compression/Bzip2IntegrationTest.java,['Idel Pivnitskiy'],12.0,0.002857327141382869,0.5168918918918919,0.3939393939393939,0.09686331887260904,0.012515471355868876,0.010480581727068918,0,3,1,323,0
964,codec/src/test/java/io/netty/handler/codec/compression/FastLzIntegrationTest.java,['Idel Pivnitskiy' 'Trustin Lee'],69.0,0.2761156062433152,0.6810978796476034,0.21366810966810967,0.2816040948906052,0.07765979738186599,0.030469712020955983,1,3,2,270,0
965,codec/src/test/java/io/netty/handler/codec/compression/IntegrationTest.java,['Idel Pivnitskiy'],12.0,0.002857327141382869,0.5168918918918919,0.3939393939393939,0.09686331887260904,0.012515471355868876,0.010480581727068918,0,1,1,162,0
966,codec/src/test/java/io/netty/handler/codec/compression/JZlibTest.java,['Norman Maurer' 'Trustin Lee' 'Prajwal Tuladhar' 'Atsuhiko Yamanaka'],63.0,0.24234646275732455,0.6587008070365498,0.4467405386622899,0.2622204451079734,0.07015548044323906,0.02837238692780372,2,8,4,383,0
967,codec/src/test/java/io/netty/handler/codec/compression/JdkZlibTest.java,['Trustin Lee' 'Jakob Buchgraber' 'Norman Maurer'],83.0,0.323885945607222,0.7165852223372271,0.21866992456559295,0.3308473097976948,0.09226256307950736,0.03579787408097471,2,5,3,188,0
968,codec/src/test/java/io/netty/handler/codec/compression/Lz4FrameDecoderTest.java,['Idel Pivnitskiy'],12.0,0.002857327141382869,0.5168918918918919,0.3939393939393939,0.09686331887260904,0.012515471355868876,0.010480581727068918,0,2,1,354,0
969,codec/src/test/java/io/netty/handler/codec/compression/Lz4FrameEncoderTest.java,['Idel Pivnitskiy'],12.0,0.002857327141382869,0.5168918918918919,0.3939393939393939,0.09686331887260904,0.012515471355868876,0.010480581727068918,0,2,1,217,0
970,codec/src/test/java/io/netty/handler/codec/compression/Lz4FrameIntegrationTest.java,['Idel Pivnitskiy'],12.0,0.002857327141382869,0.5168918918918919,0.3939393939393939,0.09686331887260904,0.012515471355868876,0.010480581727068918,0,2,1,37,0
971,codec/src/test/java/io/netty/handler/codec/compression/LzfDecoderTest.java,['Idel Pivnitskiy'],12.0,0.002857327141382869,0.5168918918918919,0.3939393939393939,0.09686331887260904,0.012515471355868876,0.010480581727068918,0,3,1,249,0
972,codec/src/test/java/io/netty/handler/codec/compression/LzfEncoderTest.java,['Idel Pivnitskiy'],12.0,0.002857327141382869,0.5168918918918919,0.3939393939393939,0.09686331887260904,0.012515471355868876,0.010480581727068918,0,2,1,194,0
973,codec/src/test/java/io/netty/handler/codec/compression/LzfIntegrationTest.java,['Idel Pivnitskiy'],12.0,0.002857327141382869,0.5168918918918919,0.3939393939393939,0.09686331887260904,0.012515471355868876,0.010480581727068918,0,3,1,301,0
974,codec/src/test/java/io/netty/handler/codec/compression/LzmaFrameEncoderTest.java,['Idel Pivnitskiy'],12.0,0.002857327141382869,0.5168918918918919,0.3939393939393939,0.09686331887260904,0.012515471355868876,0.010480581727068918,0,2,1,267,0
975,codec/src/test/java/io/netty/handler/codec/compression/SnappyChecksumUtilTest.java,['Trustin Lee'],126.0,0.5493738853452476,0.8453038674033149,0.0333968253968254,0.4663448709086013,0.14280412340786308,0.05045884231484304,1,2,1,62,0
976,codec/src/test/java/io/netty/handler/codec/compression/SnappyFrameDecoderTest.java,['Trustin Lee'],126.0,0.5493738853452476,0.8453038674033149,0.0333968253968254,0.4663448709086013,0.14280412340786308,0.05045884231484304,1,1,1,8,0
977,codec/src/test/java/io/netty/handler/codec/compression/SnappyFrameEncoderTest.java,['Idel Pivnitskiy' 'Trustin Lee'],69.0,0.2761156062433152,0.6810978796476034,0.21366810966810967,0.2816040948906052,0.07765979738186599,0.030469712020955983,1,2,2,11,0
978,codec/src/test/java/io/netty/handler/codec/compression/SnappyFramedDecoderTest.java,['Martin Krüger' 'Norman Maurer' 'Luke Wood' 'Trustin Lee'],61.5,0.2423285462339901,0.5341053292244595,0.2181691100908614,0.24474311966199894,0.06851811760015257,0.026481351732999103,2,8,4,162,0
979,codec/src/test/java/io/netty/handler/codec/compression/SnappyFramedEncoderTest.java,"['Martin Krüger' 'Trustin Lee' 'Norman Maurer' 'Luke Wood'
 'Prajwal Tuladhar']",50.6,0.1938943700682608,0.5272842633795676,0.317392430929832,0.2103869282388183,0.0563418346081249,0.022763974220309145,2,12,5,178,0
980,codec/src/test/java/io/netty/handler/codec/compression/SnappyIntegrationTest.java,"['Idel Pivnitskiy' 'Trustin Lee' 'Norman Maurer' 'Prajwal Tuladhar'
 'Luke Wood']",53.0,0.1944658354965373,0.6306626417579461,0.3961803097177107,0.2297595920133401,0.05884492887929867,0.024860090565722928,2,17,5,843,0
981,codec/src/test/java/io/netty/handler/codec/compression/SnappyTest.java,['Luke Wood' 'Trustin Lee'],66.0,0.2747299423286265,0.6718376014541004,0.4166984126984127,0.2671402778935714,0.07476041808840551,0.028904719933539262,1,6,2,107,0
982,codec/src/test/java/io/netty/handler/codec/compression/ZlibCrossTest1.java,['Trustin Lee'],126.0,0.5493738853452476,0.8453038674033149,0.0333968253968254,0.4663448709086013,0.14280412340786308,0.05045884231484304,1,1,1,29,0
983,codec/src/test/java/io/netty/handler/codec/compression/ZlibCrossTest2.java,['Trustin Lee' 'Jakob Buchgraber'],67.5,0.2759017682714793,0.6785047765110219,0.3083650793650794,0.2739250032661157,0.07611802750736142,0.02963882758900313,1,3,2,67,0
984,codec/src/test/java/io/netty/handler/codec/compression/ZlibTest.java,['Idel Pivnitskiy' 'Trustin Lee' 'Norman Maurer' 'Jakob Buchgraber'],65.25,0.24362879099076215,0.6666618897258932,0.2624872919090432,0.2723513120664234,0.07232579014859775,0.029468550992498267,2,14,4,670,0
985,codec/src/test/java/io/netty/handler/codec/frame/DelimiterBasedFrameDecoderTest.java,['Norman Maurer' 'Trustin Lee' 'Jestan Nirojan'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,16,3,179,0
986,codec/src/test/java/io/netty/handler/codec/frame/LengthFieldBasedFrameDecoderTest.java,['Norman Maurer' 'Trustin Lee' 'Jestan Nirojan'],89.66666666666669,0.32604256036488594,0.7255941252530498,0.10304321411129627,0.3652031626532342,0.09818365600442344,0.03951520097739911,2,18,3,181,0
987,codec/src/test/java/io/netty/handler/codec/frame/LengthFieldPrependerTest.java,['Robert.Panzer' 'Trustin Lee' 'Norman Maurer' 'kxbmap'],60.5,0.2423070464059887,0.5325028490459873,0.26816911009086136,0.2408382763041059,0.06755535902100324,0.02605884476691736,2,8,4,179,0
988,codec/src/test/java/io/netty/handler/codec/frame/package-info.java,['Prajwal Tuladhar'],7.0,0.0001576654053434239,0.5,0.7142857142857143,0.0729621625460957,0.007636702640014196,0.007894464169549309,0,1,1,20,0
